season,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,hs,as,hst,ast,hc,ac,hf,af,hy,ay,hr,ar
1998/99,1998-08-11,Bari,Parma,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Bologna,Roma,1,1,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Cagliari,Piacenza,3,2,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Fiorentina,Venezia,4,1,H,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Lazio,Empoli,4,1,H,3,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Milan,Inter,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Perugia,Vicenza,3,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Sampdoria,Salernitana,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-08-11,Udinese,Juventus,2,2,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Bari,Milan,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Empoli,Cagliari,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Inter,Sampdoria,3,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Parma,Udinese,4,1,H,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Piacenza,Fiorentina,4,2,H,2,2,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Roma,Juventus,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Salernitana,Perugia,2,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Venezia,Lazio,2,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-15,Vicenza,Bologna,0,4,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-21,Bologna,Perugia,1,1,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-21,Cagliari,Parma,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-21,Roma,Bari,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-22,Fiorentina,Inter,3,1,H,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-22,Juventus,Empoli,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-22,Milan,Lazio,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-22,Salernitana,Venezia,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-22,Sampdoria,Vicenza,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-22,Udinese,Piacenza,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Bari,Fiorentina,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Bologna,Juventus,3,0,H,3,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Empoli,Vicenza,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Inter,Salernitana,2,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Lazio,Roma,3,3,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Parma,Milan,4,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Perugia,Piacenza,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Udinese,Cagliari,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-11-29,Venezia,Sampdoria,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-05-12,Fiorentina,Bologna,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-05-12,Roma,Perugia,5,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-05-12,Sampdoria,Parma,0,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-06-12,Cagliari,Venezia,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-06-12,Juventus,Lazio,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-06-12,Milan,Udinese,3,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-06-12,Piacenza,Empoli,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-06-12,Salernitana,Bari,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-06-12,Vicenza,Inter,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Bari,Empoli,2,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Bologna,Salernitana,1,1,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Fiorentina,Juventus,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Lazio,Sampdoria,5,2,H,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Milan,Vicenza,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Parma,Roma,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Perugia,Cagliari,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Udinese,Inter,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-13,Venezia,Piacenza,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Cagliari,Bologna,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Empoli,Parma,3,5,A,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Inter,Roma,4,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Juventus,Salernitana,3,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Lazio,Udinese,3,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Perugia,Fiorentina,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Piacenza,Bari,3,2,H,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Sampdoria,Milan,2,2,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1998-12-20,Vicenza,Venezia,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Bari,Perugia,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Bologna,Lazio,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Fiorentina,Sampdoria,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Milan,Juventus,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Parma,Inter,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Roma,Piacenza,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Salernitana,Cagliari,1,3,A,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-06-01,Udinese,Vicenza,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Cagliari,Roma,4,3,H,1,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Empoli,Milan,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Inter,Venezia,6,2,H,4,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Juventus,Bari,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Lazio,Fiorentina,2,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Perugia,Udinese,1,3,A,0,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Piacenza,Parma,3,6,A,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Sampdoria,Bologna,1,1,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-10-01,Vicenza,Salernitana,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Bari,Sampdoria,3,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Bologna,Inter,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Fiorentina,Cagliari,4,2,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Milan,Perugia,2,1,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Parma,Lazio,1,3,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Roma,Vicenza,3,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Salernitana,Piacenza,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Udinese,Empoli,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-17,Venezia,Juventus,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-20,Venezia,Empoli,3,2,H,0,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Bologna,Milan,2,3,A,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Empoli,Fiorentina,0,3,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Inter,Cagliari,5,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Juventus,Perugia,2,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Lazio,Piacenza,4,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Salernitana,Roma,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Sampdoria,Udinese,1,1,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Venezia,Bari,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-24,Vicenza,Parma,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Bari,Lazio,1,3,A,0,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Cagliari,Juventus,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Fiorentina,Vicenza,3,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Milan,Salernitana,3,2,H,2,2,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Parma,Venezia,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Perugia,Sampdoria,2,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Piacenza,Inter,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Roma,Empoli,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-01-31,Udinese,Bologna,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Bologna,Bari,3,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Fiorentina,Milan,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Inter,Empoli,5,1,H,3,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Juventus,Parma,2,4,A,1,3,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Lazio,Perugia,3,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Salernitana,Udinese,1,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Sampdoria,Cagliari,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Venezia,Roma,3,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-02,Vicenza,Piacenza,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Bari,Vicenza,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Cagliari,Lazio,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Empoli,Salernitana,2,3,A,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Milan,Venezia,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Parma,Bologna,1,1,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Perugia,Inter,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Piacenza,Juventus,0,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Roma,Sampdoria,3,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-14,Udinese,Fiorentina,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Bologna,Empoli,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Fiorentina,Roma,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Juventus,Vicenza,2,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Lazio,Inter,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Milan,Cagliari,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Salernitana,Parma,1,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Sampdoria,Piacenza,3,2,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Udinese,Bari,4,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-21,Venezia,Perugia,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-27,Inter,Juventus,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-27,Parma,Perugia,3,1,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-27,Piacenza,Bologna,5,0,H,3,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-27,Roma,Milan,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-28,Bari,Cagliari,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-28,Empoli,Sampdoria,0,1,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-28,Salernitana,Fiorentina,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-28,Venezia,Udinese,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-28,Vicenza,Lazio,1,2,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Bari,Inter,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Bologna,Venezia,2,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Cagliari,Vicenza,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Fiorentina,Parma,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Lazio,Salernitana,6,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Milan,Piacenza,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Perugia,Empoli,3,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Sampdoria,Juventus,1,2,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-07-03,Udinese,Roma,2,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-13,Inter,Milan,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-13,Juventus,Udinese,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-13,Parma,Bari,2,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-13,Roma,Bologna,3,1,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-14,Empoli,Lazio,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-14,Piacenza,Cagliari,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-14,Salernitana,Sampdoria,2,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-14,Venezia,Fiorentina,4,1,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-14,Vicenza,Perugia,3,0,H,3,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Bologna,Vicenza,4,2,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Cagliari,Empoli,5,1,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Fiorentina,Piacenza,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Juventus,Roma,1,1,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Lazio,Venezia,2,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Milan,Bari,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Perugia,Salernitana,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Sampdoria,Inter,4,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-21,Udinese,Parma,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Bari,Roma,1,4,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Empoli,Juventus,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Inter,Fiorentina,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Lazio,Milan,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Parma,Cagliari,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Perugia,Bologna,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Piacenza,Udinese,4,3,H,2,3,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Venezia,Salernitana,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-04,Vicenza,Sampdoria,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Cagliari,Udinese,1,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Fiorentina,Bari,2,2,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Juventus,Bologna,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Milan,Parma,2,1,H,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Piacenza,Perugia,2,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Roma,Lazio,3,1,H,2,1,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Salernitana,Inter,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Sampdoria,Venezia,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-11-04,Vicenza,Empoli,2,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-17,Bologna,Fiorentina,3,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-17,Lazio,Juventus,1,3,A,0,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-17,Parma,Sampdoria,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-18,Bari,Salernitana,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-18,Empoli,Piacenza,1,2,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-18,Inter,Vicenza,1,1,D,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-18,Perugia,Roma,3,2,H,1,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-18,Udinese,Milan,1,5,A,0,3,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-18,Venezia,Cagliari,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Cagliari,Perugia,2,2,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Empoli,Bari,0,2,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Inter,Udinese,1,3,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Juventus,Fiorentina,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Piacenza,Venezia,0,1,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Roma,Parma,1,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Salernitana,Bologna,4,0,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Sampdoria,Lazio,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-04-25,Vicenza,Milan,0,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Bari,Piacenza,3,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Bologna,Cagliari,1,3,A,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Fiorentina,Perugia,5,1,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Milan,Sampdoria,3,2,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Parma,Empoli,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Salernitana,Juventus,1,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Udinese,Lazio,0,3,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-02-05,Venezia,Vicenza,1,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-03-05,Roma,Inter,4,5,A,1,3,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-08-05,Inter,Parma,1,3,A,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Cagliari,Salernitana,3,1,H,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Empoli,Venezia,2,2,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Juventus,Milan,0,2,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Lazio,Bologna,2,0,H,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Perugia,Bari,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Piacenza,Roma,2,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Sampdoria,Fiorentina,3,2,H,1,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-09-05,Vicenza,Udinese,2,3,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-15,Fiorentina,Lazio,1,1,D,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-15,Milan,Empoli,4,0,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-16,Bari,Juventus,0,1,A,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-16,Bologna,Sampdoria,2,2,D,1,2,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-16,Parma,Piacenza,0,1,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-16,Roma,Cagliari,3,1,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-16,Salernitana,Vicenza,2,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-16,Udinese,Perugia,1,2,A,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-16,Venezia,Inter,3,1,H,3,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-23,Cagliari,Fiorentina,1,1,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-23,Empoli,Udinese,1,3,A,1,1,D,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-23,Inter,Bologna,3,1,H,1,0,H,0,0,0,0,0,0,0,0,0,0,0,0
1998/99,1999-05-23,Juventus,Venezia,3,2,H,2,0,H,0,0,0,0,0,0,0,0,0,0,0,0
